10, 96.4869, (1852.8,-322.551,994.513), (3.85756,1.88183,0.192812)
20, 96.7035, (1587.86,-324.667,1085.25), (0.250672,-2.71626,-3.32561)
30.0001, 104.014, (1648.29,-395.956,1088.74), (4.31352,0.554787,0.992482)
40.0001, 97.3869, (2027.71,-331.339,823.879), (-1.77085,3.09525,2.43205)
50, 64.5565, (-10.7996,-11.2418,737.517), (-1.52138,-2.17386,-2.30439)
60, 64.8545, (1026.93,-14.1555,1455.32), (1.32836,2.66279,-1.88481)
70.0001, 95.2143, (1619.9,-310.195,1114.73), (-0.447209,3.46597,2.45006)
80.0001, 103.483, (1806.46,-390.831,978.214), (-2.13387,-1.83938,3.44397)
1.00011, 99.0107, (1941.54,-347.154,952.059), (1.86983,2.56022,2.98179)
5.0001, 97.6149, (1865.91,-333.545,947.248), (-1.74058,3.94927,-0.2206)
10, 65.5204, (1617.61,-20.5991,1083.4), (-0.5515,0.842851,3.39417)
20.0001, 59.8144, (-29.2269,35.0339,218.842), (1.59562,2.14529,-2.07243)
30.0001, 67.1756, (3.16235,-36.7502,100.243), (-0.534043,1.00667,-3.39897)
1.00003, 97.8644, (1601.4,-335.977,1114.68), (-2.46763,-2.36076,2.65713)
5.00002, 62.8347, (-11.5793,5.59324,1129.82), (3.14397,-1.22408,0.798856)
10.0001, 61.2671, (404.564,20.8751,1622.05), (-2.30355,1.58442,1.97597)
1.00003, 102.413, (1723.41,-380.334,1027.25), (1.63852,-2.22927,-3.45523)
5, 100.116, (1942.24,-357.934,884.573), (-2.0253,-2.04226,-3.29861)
10.0001, 100.691, (1670.5,-363.538,1034.82), (3.7263,-2.14491,0.881719)
20, 62.007, (-20.9402,13.6568,956.143), (3.25342,-0.636549,-0.934235)
30.0001, 61.2781, (29.647,20.756,150.856), (1.13065,-1.63274,-2.7891)
40, 65.4809, (34.1303,-20.2295,-117.197), (-0.17793,-3.35552,-1.11185)
50.0001, 64.152, (30.5257,-7.27556,127.494), (-0.769809,3.37821,-0.517902)
60, 59.9323, (-3.31953,33.8651,-277.126), (-1.15426,0.787173,3.08445)
70.0001, 63.748, (-16.3912,-3.34589,158.756), (3.05605,1.62286,-0.4719)
80.0001, 84.4854, (1621.16,-205.561,1121.85), (0.677524,-0.605227,3.91635)
90, 98.3741, (1668.46,-340.993,1060.4), (-2.20322,-3.69162,0.581363)
1, 105.102, (1610.22,-406.546,1081.93), (-0.838492,1.13768,-4.25557)
5.00002, 98.8138, (1871.18,-345.235,928.901), (-2.94091,-1.30884,2.92273)
10, 65.2373, (-2.5645,-17.8377,971.978), (0.537399,2.28428,2.64084)
20, 65.5454, (-2.8566,-20.8692,497.338), (-3.27044,-1.35615,0.0688971)
30, 65.8017, (1040.95,-23.375,1421.77), (0.246398,-0.938706,3.41275)
40.0001, 62.8063, (841.577,5.82442,1552.53), (0.438521,1.58252,-3.0527)
50, 61.5542, (-11.7795,18.027,1359.38), (-2.68252,-1.7755,1.19492)
60, 63.4627, (27.5135,-0.58913,142.292), (-0.907563,3.17454,-1.1135)
70, 60.3034, (-31.5247,30.2124,112.525), (0.530555,-2.7012,1.98969)
80.0001, 62.7344, (176.436,6.50281,1488.07), (-0.927066,-3.20725,0.925197)
90, 65.3818, (373.335,-19.3184,1606.22), (-3.22435,0.320421,-1.4175)
1.00007, 99.4715, (1819.55,-351.647,954.56), (0.85892,4.05408,-1.36267)
5, 97.6589, (1922.52,-333.974,941.115), (1.13684,-2.41907,3.39693)
10, 100.031, (1923.76,-357.102,904.549), (-0.813605,-4.25096,-0.636025)
20.0001, 98.4055, (2042.81,-341.26,841.435), (-2.75612,-3.33164,0.360827)
30, 97.6101, (1851.49,-333.509,961.27), (1.93026,-3.80522,-0.68446)
40, 99.3934, (1960.24,-350.902,858.884), (3.89166,1.88555,0.561196)
50, 99.3392, (1829.36,-350.377,945.399), (1.16306,-0.726012,4.13824)
60, 99.7412, (1648.76,-354.303,1049.14), (-1.82419,-2.81641,-2.79677)
70.0001, 101.19, (2039.35,-368.436,880.762), (-1.61758,4.08713,0.194445)
80.0001, 101.831, (1949.38,-374.688,927.153), (2.88998,-1.72785,2.85379)
90.0001, 102.18, (1862.44,-378.099,936.355), (-3.17191,2.20419,2.1515)
1.00006, 98.7936, (1733.8,-345.037,1005.7), (-2.23279,-3.72996,0.0508773)
5.00005, 101.641, (1747.46,-372.799,1055.47), (2.52035,1.78629,-3.14677)
10.0001, 102.451, (2103.65,-380.705,854.559), (3.06776,3.08507,-0.819426)
20.0001, 96.6318, (2085.49,-323.964,824.044), (1.49656,4.03067,-0.0306272)
30.0001, 101.853, (1869.55,-374.876,972.552), (-1.0739,-2.59407,-3.40635)
40, 64.5148, (-0.347039,-10.8021,9.04471), (-0.154789,1.9607,2.91105)
50.0001, 59.3121, (-16.9318,39.9232,177.094), (0.987444,2.37187,2.17861)
60.0001, 64.6063, (1396.35,-11.7061,1202.13), (2.13611,-1.85036,-2.09123)
70, 102.886, (1652.16,-384.969,1051.2), (-2.98431,-1.59535,-2.86916)
80.0001, 99.0916, (1932.99,-347.979,903.835), (-0.259342,0.828929,-4.26651)
90.0001, 98.4419, (1845.41,-341.648,982.628), (4.3044,-0.533366,-0.144388)
1.00007, 100.523, (1887.66,-361.904,963.293), (3.19789,-2.99349,-0.209523)
5.0001, 97.9683, (2080.25,-336.991,845.832), (-0.745317,-4.26462,0.00942247)
10, 63.1973, (-15.6619,2.05568,660.846), (-3.10568,-0.002488,1.56371)
20.0001, 63.7391, (-34.8023,-3.23281,6.61727), (-2.48203,-2.45204,0.14532)
30.0001, 100.376, (1774.45,-360.484,1005.67), (-3.42898,1.01504,2.53279)
40.0001, 98.8458, (1962.8,-345.565,868.022), (1.75919,-0.130463,-3.97476)
1.00005, 98.7897, (1980.6,-344.999,927.191), (-2.43906,-0.648374,3.53982)
5.00011, 95.9834, (1765.01,-317.636,1040.47), (1.35986,-1.43499,-3.8019)
10.0001, 61.8367, (795.211,15.3239,1572.85), (-1.39334,-3.11122,-0.457201)
20.0001, 100.396, (1960.94,-360.666,918.852), (1.62046,4.0544,0.37803)
30.0001, 92.578, (1631.09,-284.441,1089.16), (-0.292829,-3.71415,1.95722)
40, 101.958, (2010.32,-375.908,896.553), (3.12245,-3.12047,0.137261)
50.0001, 100.312, (1888.44,-359.867,911.896), (2.51052,-3.39488,-1.16753)
60, 101.192, (1660.01,-368.447,1122.57), (2.70998,-3.1837,-1.37089)
70, 98.5609, (1939.11,-342.796,933.66), (4.20701,1.0531,-0.219041)
80, 98.6331, (1880.87,-343.505,920.907), (0.484311,-1.35168,4.09978)
90.0001, 99.2528, (1776.86,-349.551,1047.76), (-1.15763,0.00588834,4.20097)
1.00005, 103.666, (1616.17,-392.55,1113.95), (-3.18173,1.39904,2.78424)
5.00005, 102.987, (2031.03,-385.923,860.883), (3.37894,-2.87262,0.183091)
10.0001, 100.61, (1693,-362.754,1095.38), (0.0313654,-2.54995,-3.56998)
20, 99.5829, (1574.91,-352.741,1072.29), (-2.0009,2.29583,3.12683)
30.0001, 97.5316, (1853.17,-332.744,977.82), (3.30894,-1.54329,-2.30829)
40.0001, 99.8875, (1662.78,-355.72,1079.31), (-0.429039,-3.73713,-2.227)
50, 63.6753, (561.364,-2.62206,1702.11), (-0.0525065,-1.64933,-3.07553)
60.0001, 97.878, (1736.25,-336.138,1032.99), (-3.65126,-2.05339,1.08497)
70.0001, 100.181, (1676.96,-358.599,1100.26), (-1.12189,4.0228,1.31316)
