17.8153, (0,0,0), (-5.41222,18.527,161.571)
93.3287, (0,0,0), (5.74815,44.6314,-9.45086)
61.192, (0,0,0), (-34.1454,29.3102,222.904)
204.808, (0,0,0), (-40.7952,18.9934,51.7483)
257.262, (0,0,0), (44.5379,-6.43218,190.944)
58.481, (0,0,0), (-22.1595,39.1657,106.489)
227.607, (0,0,0), (-43.0027,13.2578,-178.855)
232.835, (0,0,0), (44.6364,5.70929,2.26247)
21.9727, (0,0,0), (-10.5367,43.749,201.9)
232.01, (0,0,0), (-25.2686,-37.2357,-22.8884)
74.7056, (0,0,0), (43.1551,12.7529,45.4471)
47.695, (0,0,0), (21.3602,-39.6074,0.0308977)
32.9973, (0,0,0), (-39.154,-22.1802,46.5482)
107.317, (0,0,0), (-27.8854,-35.3186,-155.481)
22.013, (0,0,0), (-41.4239,-17.58,-63.7741)
31.4559, (0,0,0), (-35.3136,27.8917,212.394)
174.84, (0,0,0), (-30.5219,33.0668,-218.234)
37.591, (0,0,0), (-38.1112,23.9277,-191.966)
228.95, (0,0,0), (14.9314,-42.4506,-202.617)
61.8859, (0,0,0), (1.43723,44.977,-133.738)
51.6109, (0,0,0), (-4.65387,-44.7587,-84.3876)
80.9141, (0,0,0), (-20.0253,23.7988,-250)
136.169, (0,0,0), (18.3242,41.1002,-236.786)
95.1076, (0,0,0), (5.15714,26.0096,-58.6088)
94.3151, (0,0,0), (8.95659,44.0997,138.104)
76.1005, (0,0,0), (42.4619,14.8993,-10.8438)
26.0819, (0,0,0), (-18.4374,0.987754,5.52567)
35.7734, (0,0,0), (-37.9562,-24.1728,-78.2058)
185.364, (0,0,0), (31.3886,-32.2453,-167.538)
86.1253, (0,0,0), (-34.1208,29.3388,-173.676)
1.64366, (0,0,0), (20.2973,-19.1654,-190.575)
92.9581, (0,0,0), (20.3697,40.1257,209.698)
110.032, (0,0,0), (-30.5561,-33.0352,-166.25)
134.955, (0,0,0), (-42.1078,15.8724,-247.268)
16.0131, (0,0,0), (-27.1036,35.9221,-119.062)
149.285, (0,0,0), (19.518,-9.80969,250)
59.4168, (0,0,0), (1.42164,44.9775,27.3931)
37.8045, (0,0,0), (43.8812,-9.97191,-76.2277)
127.56, (0,0,0), (27.7615,-35.4161,-59.1343)
11.276, (0,0,0), (3.32822,-44.8768,100.264)
1.65466, (0,0,0), (-30.9325,32.683,64.6698)
132.416, (0,0,0), (-5.41134,44.6735,-16.7092)
56.8117, (0,0,0), (14.3908,42.6369,29.2852)
92.3337, (0,0,0), (33.8133,29.6928,-93.4316)
64.344, (0,0,0), (-44.0373,-9.25826,-48.0207)
213.461, (0,0,0), (-44.4922,-6.74139,-79.9887)
181.247, (0,0,0), (12.8338,-43.1311,-192.946)
122.632, (0,0,0), (-5.66018,-44.6426,-64.139)
13.2841, (0,0,0), (32.3961,-31.2328,-211.646)
217.521, (0,0,0), (-33.7579,-29.7558,-230.244)
49.3182, (0,0,0), (-32.3788,31.2508,0.931715)
15.0678, (0,0,0), (24.1008,-38.002,168.502)
2.70547, (0,0,0), (12.9033,-20.8343,-247.751)
85.2084, (0,0,0), (-22.6978,38.8563,-197.954)
6.58647, (0,0,0), (11.2625,39.0252,-201.478)
59.8377, (0,0,0), (-37.0353,25.5614,222.485)
18.5344, (0,0,0), (39.487,21.5819,123.972)
152.34, (0,0,0), (43.0128,13.225,246.496)
87.2028, (0,0,0), (-36.2775,26.626,-178.281)
37.5396, (0,0,0), (-4.62586,-44.7616,138.889)
17.0098, (0,0,0), (-1.35199,18.5057,-250)
