17.8153, (0,0,0), (0.426381,-30.8592,54.6772)
151.87, (0,0,0), (-5.44209,44.6697,-238.741)
3.41489, (0,0,0), (33.9123,29.5796,157.134)
80.2369, (0,0,0), (0.589274,-42.7729,-250)
21.2496, (0,0,0), (34.1872,-29.2615,-15.0655)
120.491, (0,0,0), (28.8249,-34.5561,146.907)
202.115, (0,0,0), (-43.3457,12.0892,215.405)
62.074, (0,0,0), (-42.6483,14.357,151.436)
1.69189, (0,0,0), (20.9316,-39.8355,-25.2976)
74.936, (0,0,0), (-37.4214,24.9928,-143.799)
100.95, (0,0,0), (-7.53572,40.3532,107.378)
56.5094, (0,0,0), (-16.0572,-42.0377,-71.4986)
22.1002, (0,0,0), (24.1586,7.82164,-196.163)
200.72, (0,0,0), (44.4935,-6.7329,-105.807)
27.3843, (0,0,0), (-26.4417,-7.1091,108.014)
5.27813, (0,0,0), (14.3684,42.6444,-176.729)
0.370371, (0,0,0), (11.6539,43.4648,-227.486)
168.306, (0,0,0), (-44.982,1.27163,44.6604)
104.437, (0,0,0), (16.2467,41.9648,-226.523)
45.6046, (0,0,0), (43.5709,-11.2507,14.684)
99.7785, (0,0,0), (-13.0586,43.0636,-43.6011)
31.6334, (0,0,0), (-12.1044,-43.3415,26.1499)
60.6203, (0,0,0), (-5.06291,-44.7143,63.7858)
59.8794, (0,0,0), (34.7205,-28.6267,-212.677)
55.9423, (0,0,0), (9.3274,25.8643,250)
6.30472, (0,0,0), (-37.4528,-24.9457,249.472)
135.66, (0,0,0), (12.729,43.1622,-73.8282)
18.1423, (0,0,0), (-15.763,42.1489,3.8189)
55.4396, (0,0,0), (29.3149,34.1414,35.6085)
386.093, (0,0,0), (-44.0558,-9.16996,-50.4401)
128.883, (0,0,0), (38.3522,-23.5394,-49.2309)
50.6466, (0,0,0), (31.9434,-31.6957,6.77371)
26.6245, (0,0,0), (-25.3198,-37.2009,-163.891)
456.431, (0,0,0), (-3.03485,44.8975,113.283)
93.154, (0,0,0), (21.915,39.3031,171.563)
47.1325, (0,0,0), (33.1989,3.96876,-250)
130.662, (0,0,0), (19.1915,40.7024,-231.758)
181.241, (0,0,0), (2.86092,-44.909,94.4675)
25.4026, (0,0,0), (-40.5395,19.5333,201.693)
17.2858, (0,0,0), (40.0153,-20.5858,-118.068)
104.448, (0,0,0), (33.7135,-29.806,-232.961)
72.2132, (0,0,0), (42.6783,-14.2677,-213.382)
80.0333, (0,0,0), (42.6377,-14.3883,-211.916)
196.697, (0,0,0), (18.0345,-41.2281,177.014)
27.3888, (0,0,0), (-44.0142,9.36754,-154.737)
24.2486, (0,0,0), (-35.8109,27.2503,129.143)
