40, 101.087, (2.12737,-10.6116,-60.7279), (-1.37059,-1.25104,-3.98693)
50.0001, 101.382, (9.51543,-13.4987,-71.8888), (0.788884,3.4012,2.68426)
60, 101.967, (-19.8756,-19.2043,-85.9859), (1.07506,-4.11351,-1.19621)
88, 101.732, (-10.0272,-16.9174,-78.5545), (-1.64649,1.46995,3.8198)
10, 99.6944, (36.7276,2.97633,81.89), (2.02722,-0.443088,-3.84277)
20, 101.002, (-39.049,-9.77321,170.306), (-3.94242,1.23463,-1.50196)
30, 96.9787, (27.8393,29.4492,57.7886), (-4.30327,-0.16481,-0.0894333)
40.0001, 99.0366, (-5.43024,9.37972,11.1528), (0.94594,-2.38661,3.51515)
50.0001, 97.2931, (2.39261,26.3772,65.6852), (0.855142,-4.11678,-0.966591)
60.0001, 101.006, (1.59822,-9.82712,121.289), (-0.00154968,-4.38018,0.371056)
10.0001, 101.783, (1.44416,-17.3861,-235.359), (-0.0812479,0.572065,-4.37475)
20.0001, 96.1169, (-9.92048,37.8565,214.701), (2.2457,-1.69489,3.23614)
30, 99.2134, (10.5834,7.65937,-247.499), (2.06329,3.37905,1.81814)
40.0001, 100.286, (20.5794,-2.80647,85.3387), (0.435793,3.49788,2.60019)
50.0001, 100.884, (14.6186,-8.63743,-120.215), (3.23435,1.97544,2.22194)
60.0001, 98.9416, (24.59,10.2982,114.589), (4.31468,0.261241,0.494072)
10.0001, 101.638, (-10.3099,-15.9783,105.73), (-0.290363,3.5522,-2.59659)
20.0001, 99.3302, (26.7584,6.52416,99.9901), (-4.04916,-1.22934,-1.04699)
30, 97.0898, (10.2918,28.3668,-142.551), (-0.879946,-3.79312,1.84729)
40.0001, 100.638, (-0.204825,-6.23661,224.902), (-1.153,0.367668,4.21767)
50, 100.584, (15.9337,-5.7099,135.994), (-2.62422,3.50175,0.306933)
60, 100.378, (6.16093,-3.70443,16.5651), (-3.33254,-0.446408,-2.81042)
88.0001, 98.531, (-29.6829,14.2922,-83.9147), (0.995756,-3.23417,-2.72008)
130, 101.653, (-18.0113,-16.1666,-91.7049), (2.02352,3.13946,-2.34451)
176, 101.288, (-0.540599,-12.6246,-230.38), (3.38715,-0.93116,2.65291)
10.0001, 99.2466, (-9.05706,7.34254,171.348), (-0.119297,-1.00588,-4.23806)
20.0001, 101.748, (-41.489,-17.0538,62.1052), (-3.03532,1.33739,2.90928)
10.0001, 97.807, (20.0584,21.3807,-197.427), (1.20483,-0.618678,-4.10821)
20.0001, 98.7069, (11.3432,12.602,-124.223), (-2.78061,-1.0534,3.16899)
10.0001, 97.9487, (39.6244,19.9981,-105.017), (-1.93655,0.911934,-3.76258)
20, 97.6738, (23.983,22.6751,-235.642), (-0.169503,2.5651,-3.47531)
30, 103.807, (24.1978,-37.1361,92.3802), (-1.91188,1.14525,3.85912)
40, 98.8169, (31.874,11.5222,-119.245), (1.74711,-0.324352,3.9683)
50, 100.214, (23.3556,-2.10724,-134.259), (-0.511845,-0.805203,4.2734)
60.0001, 104.478, (0.145776,-43.6831,-21.5395), (3.1695,1.8948,2.52031)
10.0001, 101.583, (-28.926,-15.4405,210.406), (0.871928,0.949728,-4.21568)
20, 96.3169, (-5.57119,35.9068,150.808), (-3.17081,-2.5158,-1.42947)
30, 97.6216, (9.24995,23.181,-77.9087), (2.705,2.2221,-2.53408)
40.0001, 97.1945, (-28.7561,27.3416,-85.8951), (2.26611,-0.080776,3.6678)
50.0001, 100.84, (24.2368,-8.20893,234.694), (0.990997,3.86851,1.82882)
60.0001, 99.1566, (0.95566,8.20215,139.162), (-2.66147,-3.34825,-0.822044)
