17.8153, (0,0,0), (-3.33267,-29.5177,96.4523)
34.3293, (0,0,0), (42.4529,14.9248,-242.997)
122.521, (0,0,0), (-41.6808,-16.9621,-33.7375)
6.3288, (0,0,0), (36.3685,-26.5016,-119.232)
244.075, (0,0,0), (15.2572,-3.38945,250)
20.2745, (0,0,0), (-7.56041,44.3603,65.8057)
16.537, (0,0,0), (-28.5614,34.7743,-62.5324)
36.7822, (0,0,0), (-36.9203,-25.7272,235.54)
14.9949, (0,0,0), (-36.7735,25.9366,25.0383)
87.51, (0,0,0), (0.135666,15.7191,-250)
91.6359, (0,0,0), (6.77309,-44.4874,-14.7767)
59.0108, (0,0,0), (-0.00183344,45,-156.264)
9.27622, (0,0,0), (6.51382,-44.5261,-167.006)
111.652, (0,0,0), (12.5708,-43.2085,-181.324)
5.50183, (0,0,0), (-3.41298,-44.8704,116.88)
44.9938, (0,0,0), (1.37568,40.2669,250)
1.76229, (0,0,0), (-35.1629,28.0815,-222.444)
10.7425, (0,0,0), (44.6955,-5.22606,63.2005)
67.1979, (0,0,0), (20.9546,-39.8234,-4.95966)
45.8468, (0,0,0), (43.6073,-11.1086,-237.853)
85.368, (0,0,0), (11.0636,43.6188,213.16)
51.5768, (0,0,0), (-42.2717,15.4305,-226.071)
19.1998, (0,0,0), (-10.5763,-43.7395,-74.7753)
213.99, (0,0,0), (-15.1208,-42.3835,232.309)
195.235, (0,0,0), (-37.2975,-25.1773,-235.521)
199.758, (0,0,0), (2.74508,38.162,250)
117.961, (0,0,0), (2.60639,44.9245,-86.3326)
110.336, (0,0,0), (0.0323064,28.6324,134.387)
132.841, (0,0,0), (0.378412,-44.9984,-57.1949)
2.26202, (0,0,0), (-5.663,21.5795,222.598)
2.17195, (0,0,0), (41.4267,17.5735,-101.541)
10.2023, (0,0,0), (-14.5317,-42.5891,168.884)
140.09, (0,0,0), (43.6578,10.9087,144.577)
48.1498, (0,0,0), (40.1865,20.2496,121.443)
22.701, (0,0,0), (-2.50226,-44.9304,-218.172)
95.7367, (0,0,0), (20.2226,-22.6687,-17.5378)
17.9143, (0,0,0), (21.8955,39.314,29.6818)
213.514, (0,0,0), (40.1001,-20.4202,41.1264)
153.673, (0,0,0), (23.1391,-38.5951,-27.8934)
0.863795, (0,0,0), (34.8959,-19.9927,-226.509)
130.837, (0,0,0), (-3.81417,44.8381,77.4609)
6.77052, (0,0,0), (-29.1384,-34.2921,154.655)
192.151, (0,0,0), (-0.154151,44.9997,-225.683)
107.903, (0,0,0), (17.7544,-41.3495,107.04)
161.278, (0,0,0), (-9.81758,43.916,-69.4943)
44.931, (0,0,0), (-31.3864,-32.2474,-132.993)
51.4668, (0,0,0), (23.3372,38.4756,5.62212)
97.8834, (0,0,0), (-9.83178,-35.0965,250)
72.2361, (0,0,0), (-8.52651,44.1848,51.4781)
65.7719, (0,0,0), (-9.7246,-43.9367,-109.118)
78.0954, (0,0,0), (33.3378,30.2256,-124.983)
4.80924, (0,0,0), (10.951,43.6472,-223.529)
144.566, (0,0,0), (-18.304,-25.4027,-250)
13.0802, (0,0,0), (0.0892806,24.3686,-250)
162.728, (0,0,0), (12.8087,-43.1386,-87.7102)
11.1142, (0,0,0), (2.33081,-44.9396,246.947)
45.2033, (0,0,0), (-27.1399,-35.8947,108.944)
10.9687, (0,0,0), (3.01747,-44.8987,60.6039)
50.9989, (0,0,0), (-40.9128,-18.7387,-199.152)
976.415, (0,0,0), (-0.240743,21.7099,-233.138)
15.3807, (0,0,0), (-15.3566,42.2986,-192.178)
66.9357, (0,0,0), (-0.758582,0.793186,-118.854)
123.254, (0,0,0), (39.9686,-20.6764,-75.997)
23.7692, (0,0,0), (16.1361,-42.0075,14.9653)
169.333, (0,0,0), (9.41252,-44.0046,133.36)
48.6788, (0,0,0), (-20.8546,31.3342,250)
14.8685, (0,0,0), (-0.145915,-44.9998,-228.819)
0.908552, (0,0,0), (-25.7377,-36.913,96.2709)
8.36258, (0,0,0), (3.46535,44.8664,135.426)
106.914, (0,0,0), (27.9503,-35.2673,-223.022)
